298.000000	149.000000	67.000000	122.000000
298.101860	147.946258	67.608554	120.225053
299.527556	146.655769	67.077963	122.909617
294.177567	148.102743	67.779876	122.826316
293.523640	143.447404	66.701924	121.763340
296.607223	144.586023	66.920379	119.919397
296.664400	141.618125	65.733407	124.164575
294.747280	143.108862	67.773066	118.444897
293.242312	144.560368	65.502192	118.764404
289.691327	144.002484	66.597768	128.829576
285.949462	149.362855	68.063390	116.241322
285.556940	150.640315	56.557714	113.442388
280.805266	145.399646	64.916049	120.450748
281.026568	143.669428	58.282383	104.827899
276.069314	141.899736	73.302613	106.814591
274.250864	140.183078	67.820268	118.709387
310.000000	139.000000	66.000000	119.000000
307.240758	137.914000	67.128724	121.152446
310.462153	134.565768	65.002779	118.653337
309.213851	138.118537	65.925996	117.362364
312.857220	135.117540	64.088961	116.293173
311.499115	140.201064	66.893979	115.589040
311.894433	142.349601	64.363914	116.978734
311.779740	137.280427	66.083556	121.467991
306.683672	139.686299	71.602772	113.971994
312.172488	137.500241	65.320671	113.202887
312.220744	131.680771	67.506032	119.199322
310.318542	131.184605	63.805625	112.551252
311.846236	132.086826	65.961547	120.341038
311.144271	127.328319	66.300633	118.300543
312.276153	126.317345	65.043795	120.484030
311.493862	126.110347	63.500230	118.279345
313.195949	118.682731	62.890589	118.506378
313.616297	122.381340	64.294498	119.360527
313.600372	118.396249	62.039607	117.942105
315.241842	126.268822	66.048365	114.544831
310.469025	126.753006	66.732607	115.503518
311.217530	124.971264	65.708200	115.339843
311.573017	126.611621	67.042023	120.312500
315.951609	123.680185	61.940711	114.743267
313.947010	127.484169	62.927155	110.570224
318.104545	126.299055	67.054396	115.860600
318.090820	124.568247	64.682703	114.896873
317.508313	124.227515	69.683238	116.975807
321.247319	128.336102	65.656351	111.286642
322.633141	126.386393	64.715832	117.170454
322.645362	121.665898	66.177914	121.304149
323.034963	124.393703	66.420528	120.673339
323.640337	125.738122	63.683645	110.274417
324.120221	122.747541	64.908693	117.800295
324.995623	128.186421	66.304943	115.290574
324.869966	128.282215	65.729717	114.817753
328.074240	128.804886	58.620883	109.824271
327.386655	126.225247	64.935747	109.903406
327.907740	125.490261	62.961224	116.444222
327.638076	126.295656	60.837393	113.037648
331.326093	129.991979	65.957645	111.278793
330.295848	127.587437	69.951830	115.668232
332.648410	121.422442	64.970847	117.451347
334.612288	123.624765	65.874583	118.183357
337.402943	127.475925	64.978463	119.012963
339.138337	127.129228	64.498203	121.045101
341.445316	122.424429	66.656150	119.088863
340.841204	119.776037	65.748827	116.492823
342.223232	123.582353	65.356524	117.317288
344.710671	126.962423	65.340031	114.809500
344.924274	124.737379	68.050094	115.879381
349.345021	122.058436	64.937088	114.817884
349.847923	128.341245	62.629056	107.859940
351.412220	126.860763	65.141233	115.914312
355.470417	125.179461	66.320122	118.749288
355.272932	126.757631	64.778190	116.539419
356.674710	129.635219	64.988474	112.953517
359.194986	127.783023	65.958320	118.682780
360.699793	128.477616	62.856790	116.755857
362.639583	126.321361	66.783290	120.000100
363.481456	131.476473	64.901334	117.254973
363.064406	128.426481	66.208438	115.774603
366.335422	126.172102	65.214279	120.924931
365.250386	129.911057	67.556439	117.552904
368.246829	129.939985	65.220289	119.831440
368.120684	125.961435	66.221816	117.450452
368.657447	126.938298	68.395449	116.790372
375.417393	133.562093	67.898871	112.737360
375.340455	132.002367	65.945233	110.278775
375.455135	133.636895	65.442647	114.361729
379.856798	128.215172	59.765660	119.207234
