164.000000	121.000000	27.000000	24.000000
164.082546	121.395683	26.818941	23.696592
163.605131	121.133984	26.968432	23.888485
164.869586	121.481936	26.930397	24.022225
164.474030	121.246917	27.058326	24.092582
165.238808	120.890685	26.761870	24.029737
166.123475	120.617301	26.643599	23.862338
165.712399	120.743191	27.083994	23.759572
165.398138	120.315382	26.775586	23.910622
166.711172	120.060764	26.725144	24.317010
167.316555	121.084547	26.770636	23.469434
167.069100	121.353737	27.163847	24.055713
166.912316	120.541266	27.390209	24.240766
166.762275	120.754100	27.170538	24.109985
167.923531	122.061053	27.006355	23.732641
167.768459	122.380958	26.948867	23.714303
166.681756	120.250304	27.860331	24.328789
167.406924	120.867614	26.663834	24.234023
167.955217	121.152729	27.401944	24.114137
169.072123	120.682142	27.432885	24.066547
169.116945	120.246309	26.807137	23.742398
169.278470	121.250497	26.760947	23.656736
170.613990	121.582363	27.097648	24.113425
170.552747	121.597509	27.476356	23.577291
171.138503	121.033781	27.332930	24.198486
170.776291	121.230160	26.614647	24.257305
169.354724	121.788831	27.842505	24.118514
170.301052	121.485258	26.931118	23.988343
170.681943	119.832656	27.253403	23.961895
170.690325	118.087292	27.132611	23.842480
170.974940	118.931576	26.865365	23.422951
170.578659	119.282893	26.457342	24.562864
170.736522	120.853437	27.444482	23.579390
170.545081	121.247508	27.051150	23.994016
170.367153	121.615580	26.522122	24.144378
170.221921	122.126204	27.401413	23.838481
169.737208	121.862628	26.782605	24.317366
168.748622	120.453598	27.245527	23.927838
168.590337	120.328523	27.312410	23.781583
168.180088	119.918683	27.188947	24.538200
169.063531	120.375013	27.245921	23.570929
169.302845	120.297656	26.538914	24.800025
169.557356	120.930306	26.792082	24.242826
169.205971	122.851443	27.087915	23.876725
168.673974	124.353891	27.350822	23.744157
167.409981	125.121485	27.385736	24.266072
167.502549	125.758205	26.879587	24.190838
168.618438	126.074931	26.766035	23.624640
167.611179	125.050591	27.165563	23.948735
168.061959	124.285613	26.914037	24.118393
168.423706	124.059428	26.469646	24.281919
168.164598	123.080530	26.856260	24.255362
167.879463	123.577324	26.744705	23.923172
167.713351	123.856635	26.755487	23.889165
168.125998	122.920077	26.916065	24.120958
167.692539	122.231709	26.901508	24.228713
167.220129	122.893892	27.310430	24.222049
167.797908	123.211877	27.111836	23.815755
168.532473	123.178198	27.118160	24.422324
168.172568	124.043379	26.495644	23.755355
168.411527	124.076821	26.410197	23.981316
167.587391	123.883838	26.831009	24.158053
168.952468	124.642555	26.851897	23.844997
168.241688	124.481130	26.689398	23.983018
168.805960	123.756892	27.142474	24.210662
