288.000000	143.000000	35.000000	42.000000
291.106377	142.703758	35.113638	42.272539
293.158941	142.029459	35.304013	42.506086
294.290283	141.327843	34.976381	41.645122
297.071738	140.801042	34.482898	42.360142
297.649036	139.847893	34.659188	42.356739
297.785132	139.076990	35.324005	42.649973
298.619444	140.130513	34.762082	41.269070
297.895408	140.660367	34.897192	41.898740
298.432819	140.822351	35.048642	41.645822
299.726575	141.571313	34.971733	41.961419
299.943256	141.209704	35.141240	42.174292
301.143547	142.523111	34.918592	41.460523
299.681915	142.128976	35.664004	42.432536
297.658762	142.251227	35.255971	41.130847
296.447184	140.739013	35.582980	42.547638
298.576083	141.503009	34.472905	41.749039
299.471343	143.298901	35.033870	41.761324
298.222043	144.451155	34.700816	42.232487
297.777696	144.282273	34.597629	42.489992
297.831176	144.782505	34.780129	42.049361
297.665570	146.665459	34.946331	41.722679
295.389128	147.817372	36.115828	42.174565
294.419409	147.477946	35.721627	42.379695
294.837363	148.156988	34.604209	42.332573
293.922489	148.221997	35.588609	41.676858
293.338477	148.625914	34.866700	42.715148
292.373262	150.230414	35.283714	41.588954
292.267713	150.518967	35.958370	42.187004
292.461230	150.685883	34.322998	42.784553
291.257889	149.675833	34.863428	41.045181
291.619543	148.957138	35.165411	41.240567
292.263393	149.917388	35.077574	42.649292
292.022624	150.879701	35.456080	42.239758
293.923580	151.250497	35.512773	41.659348
293.537662	149.745159	35.380784	42.109689
295.345840	148.831857	35.162211	42.172326
294.084303	147.703491	35.101148	41.611787
293.600710	148.951791	35.251909	41.044078
294.024478	147.893792	35.606837	41.207140
297.016526	147.272459	35.062080	41.722503
297.622367	146.846423	34.575263	42.327240
296.174256	148.072555	34.751457	42.400534
294.913000	148.284618	34.762829	42.010267
294.005374	147.579667	35.432576	42.981732
294.452544	147.937753	35.668344	41.806860
295.606764	147.454771	34.524423	42.547409
295.108857	149.015033	34.436885	41.775914
292.559521	150.031133	35.361635	41.749986
292.557768	149.436989	34.410232	42.482729
291.528642	149.480718	35.343545	42.486916
291.605698	150.361374	34.905339	42.169346
291.157268	151.845489	34.955676	41.944180
290.595339	151.485787	34.670724	41.874732
291.294323	151.716566	34.964676	41.781461
291.495462	152.757564	35.285261	41.621838
291.079116	153.013486	35.489808	41.809263
290.360668	152.277884	34.973092	42.644212
289.182451	154.420769	35.350655	42.236360
290.075151	155.259841	35.083439	41.499611
289.410001	156.323965	35.137416	41.114822
289.983438	156.287622	34.858078	41.707185
290.067857	154.363823	34.781060	41.711068
290.329702	153.697939	34.766190	42.017017
291.854114	154.110202	35.359226	42.080449
294.234566	154.386015	35.382656	41.839524
293.759110	154.103418	35.184695	41.743718
293.843225	154.363667	35.200365	40.886006
296.069156	154.166369	34.425447	41.521728
296.947201	154.265227	35.070188	42.654232
298.303914	156.293948	35.141470	42.027016
299.628980	156.805707	34.404540	41.536037
301.299891	156.398441	35.479833	42.058313
303.544299	157.999052	35.151311	41.648441
306.910451	158.963508	34.955633	41.942350
309.940801	162.071161	35.573202	42.276878
313.744120	166.520316	34.682425	42.353382
316.256110	172.797017	35.159453	41.550220
317.598430	178.064772	35.277219	41.921298
319.838531	185.381109	34.953950	41.027414
319.363707	190.403691	35.426831	41.780905
317.874105	195.514443	35.864599	41.193999
317.367511	198.356001	35.130042	42.696859
314.965071	200.605552	35.796765	42.104730
311.827702	204.225168	34.329126	41.837731
307.542957	203.420975	34.439982	41.810239
301.689930	201.810587	35.284151	42.498682
297.521367	197.701242	34.531202	42.031547
292.897553	191.362733	35.433375	41.851176
289.132378	182.087448	34.792133	43.080327
284.549622	171.857085	34.834698	41.420899
284.156997	158.898634	34.279154	42.310017
282.617148	149.886034	35.287713	42.367592
283.378959	142.409308	34.365574	42.191654
284.151188	137.027911	34.756752	41.977571
285.782289	132.778695	35.231644	41.839089
287.394438	130.482482	35.181131	41.394789
288.165921	128.973128	34.791000	41.787593
289.583539	131.706286	34.901913	41.542101
291.920971	135.840857	35.321265	42.243601
293.155292	142.575691	35.476955	42.274100
294.487763	149.575898	35.212085	42.382421
298.620142	160.286241	34.508659	42.994234
301.556778	172.281536	34.413504	42.102424
303.186929	185.670334	35.150276	41.930990
304.055202	194.106083	34.974045	42.313023
302.723910	198.958097	34.722159	41.882865
